FECHA DE CIERRE,CARGA,ORDEN,FECHA DE ENVIO,ITEM,DESCRIPCION,CANTIDAD,LPN,ORIGEN,NOMBRE ORIGEN
18/10/2024 11:10:30,BAAOB24926489,9745294,10/24/2024,514926,Runners Blue Heat 1p 72g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 11:10:30,BAAOB24926489,9745294,10/24/2024,514926,Runners Blue Heat 1p 72g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 11:09:41,BAAOB24917277,9743302,10/24/2024,127550,Papas Barcel Sal PC 1p 170g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 11:09:41,BAAOB24917277,9743302,10/24/2024,127550,Papas Barcel Sal PC 1p 170g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 11:09:41,BAAOB24917277,9743302,10/24/2024,127571,Takis Fajita 1p 70g FLOW BAR,91,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 11:09:41,BAAOB24917277,9743302,10/24/2024,514719,Takis Duoz PopChilixSandia 1p 85gPC TIRA BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 11:09:41,BAAOB24917277,9743302,10/24/2024,514719,Takis Duoz PopChilixSandia 1p 85gPC TIRA BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 11:09:41,BAAOB24917277,9743302,10/24/2024,514719,Takis Duoz PopChilixSandia 1p 85gPC TIRA BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 11:09:41,BAAOB24917277,9743302,10/24/2024,514719,Takis Duoz PopChilixSandia 1p 85gPC TIRA BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 11:09:41,BAAOB24917277,9743302,10/24/2024,514719,Takis Duoz PopChilixSandia 1p 85gPC TIRA BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 11:09:41,BAAOB24917277,9743302,10/24/2024,514719,Takis Duoz PopChilixSandia 1p 85gPC TIRA BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 11:09:41,BAAOB24917277,9743302,10/24/2024,514719,Takis Duoz PopChilixSandia 1p 85gPC TIRA BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 11:09:41,BAAOB24917277,9743302,10/24/2024,514719,Takis Duoz PopChilixSandia 1p 85gPC TIRA BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 11:09:41,BAAOB24917277,9743302,10/24/2024,514863,Papas Barcel Sal 1p 45g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 11:09:41,BAAOB24917277,9743302,10/24/2024,514863,Papas Barcel Sal 1p 45g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 11:09:41,BAAOB24917277,9743302,10/24/2024,514863,Papas Barcel Sal 1p 45g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 11:09:41,BAAOB24917277,9743302,10/24/2024,514863,Papas Barcel Sal 1p 45g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 11:09:41,BAAOB24917277,9743302,10/24/2024,514863,Papas Barcel Sal 1p 45g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 11:09:41,BAAOB24917277,9743302,10/24/2024,514863,Papas Barcel Sal 1p 45g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 11:09:41,BAAOB24917277,9743302,10/24/2024,515101,Takis Cobra 70g 1p FLOW BAR,91,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 11:09:41,BAAOB24917277,9743302,10/24/2024,515101,Takis Cobra 70g 1p FLOW BAR,91,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 11:09:41,BAAOB24917277,9743302,10/24/2024,515101,Takis Cobra 70g 1p FLOW BAR,91,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 11:09:41,BAAOB24917277,9743302,10/24/2024,515101,Takis Cobra 70g 1p FLOW BAR,91,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 11:09:41,BAAOB24917277,9743302,10/24/2024,515101,Takis Cobra 70g 1p FLOW BAR,91,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 11:09:41,BAAOB24917277,9743302,10/24/2024,515101,Takis Cobra 70g 1p FLOW BAR,91,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 11:09:41,BAAOB24917277,9743302,10/24/2024,515101,Takis Cobra 70g 1p FLOW BAR,91,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 11:09:41,BAAOB24917277,9743302,10/24/2024,515120,Chips Fuego 1p 62g CP FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 11:09:41,BAAOB24917277,9743302,10/24/2024,515120,Chips Fuego 1p 62g CP FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 11:09:41,BAAOB24917277,9743302,10/24/2024,515120,Chips Fuego 1p 62g CP FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 11:09:41,BAAOB24917277,9743302,10/24/2024,515120,Chips Fuego 1p 62g CP FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 11:09:41,BAAOB24917277,9743302,10/24/2024,515120,Chips Fuego 1p 62g CP FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 11:09:41,BAAOB24917277,9743302,10/24/2024,515120,Chips Fuego 1p 62g CP FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 10:36:54,ATLOB24934627_2,9761166,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 10:36:54,ATLOB24934627_2,9761166,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 10:36:54,ATLOB24934627_2,9761166,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 10:36:54,ATLOB24934627_2,9761166,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 10:36:54,ATLOB24934627_2,9761166,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 10:36:54,ATLOB24934627_2,9761166,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 10:36:54,ATLOB24934627_2,9761166,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 10:36:54,ATLOB24934627_2,9761166,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 10:36:54,ATLOB24934627_2,9761166,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 10:36:54,ATLOB24934627_2,9761166,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 10:36:54,ATLOB24934627_2,9761166,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 10:36:54,ATLOB24934627_2,9761166,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 10:36:54,ATLOB24934627_2,9761166,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 10:36:54,ATLOB24934627_2,9761166,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 10:36:54,ATLOB24934627_2,9761166,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 10:36:54,ATLOB24934627_2,9761166,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 10:36:54,ATLOB24934627_2,9761166,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 10:36:54,ATLOB24934627_2,9761166,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 10:36:54,ATLOB24934627_2,9761166,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 10:36:54,ATLOB24934627_2,9761166,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 10:36:54,ATLOB24934627_2,9761166,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 10:36:54,ATLOB24934627_2,9761166,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 10:36:54,ATLOB24934627_2,9761166,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 10:36:54,ATLOB24934627_2,9761166,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 10:36:38,ATLOB24934627_1,9761166,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 10:36:38,ATLOB24934627_1,9761166,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 10:36:38,ATLOB24934627_1,9761166,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 10:36:38,ATLOB24934627_1,9761166,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 10:36:38,ATLOB24934627_1,9761166,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 10:36:38,ATLOB24934627_1,9761166,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 10:36:38,ATLOB24934627_1,9761166,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 10:36:38,ATLOB24934627_1,9761166,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 10:36:38,ATLOB24934627_1,9761166,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 10:36:38,ATLOB24934627_1,9761166,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 10:36:38,ATLOB24934627_1,9761166,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 10:36:38,ATLOB24934627_1,9761166,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 10:36:38,ATLOB24934627_1,9761166,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 10:36:38,ATLOB24934627_1,9761166,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 10:36:38,ATLOB24934627_1,9761166,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 10:36:38,ATLOB24934627_1,9761166,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 10:36:38,ATLOB24934627_1,9761166,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 10:36:38,ATLOB24934627_1,9761166,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 10:36:38,ATLOB24934627_1,9761166,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 10:36:38,ATLOB24934627_1,9761166,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 10:36:38,ATLOB24934627_1,9761166,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 10:36:38,ATLOB24934627_1,9761166,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 10:36:38,ATLOB24934627_1,9761166,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 10:36:38,ATLOB24934627_1,9761166,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 9:49:45,BAAOB24927623,9743302,10/24/2024,127550,Papas Barcel Sal PC 1p 170g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:49:45,BAAOB24927623,9743302,10/24/2024,127556,Papas Barcel Sal NC PC 1p 170g BOLSA BAR,96,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:49:45,BAAOB24927623,9743302,10/24/2024,127571,Takis Fajita 1p 70g FLOW BAR,91,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:49:45,BAAOB24927623,9743302,10/24/2024,514719,Takis Duoz PopChilixSandia 1p 85gPC TIRA BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:49:45,BAAOB24927623,9743302,10/24/2024,514719,Takis Duoz PopChilixSandia 1p 85gPC TIRA BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:49:45,BAAOB24927623,9743302,10/24/2024,514719,Takis Duoz PopChilixSandia 1p 85gPC TIRA BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:49:45,BAAOB24927623,9743302,10/24/2024,514719,Takis Duoz PopChilixSandia 1p 85gPC TIRA BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:49:45,BAAOB24927623,9743302,10/24/2024,514719,Takis Duoz PopChilixSandia 1p 85gPC TIRA BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:49:45,BAAOB24927623,9743302,10/24/2024,514719,Takis Duoz PopChilixSandia 1p 85gPC TIRA BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:49:45,BAAOB24927623,9743302,10/24/2024,514863,Papas Barcel Sal 1p 45g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:49:45,BAAOB24927623,9743302,10/24/2024,514863,Papas Barcel Sal 1p 45g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:49:45,BAAOB24927623,9743302,10/24/2024,515101,Takis Cobra 70g 1p FLOW BAR,91,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:49:45,BAAOB24927623,9743302,10/24/2024,515101,Takis Cobra 70g 1p FLOW BAR,91,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:49:45,BAAOB24927623,9743302,10/24/2024,515101,Takis Cobra 70g 1p FLOW BAR,91,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:49:45,BAAOB24927623,9743302,10/24/2024,515101,Takis Cobra 70g 1p FLOW BAR,91,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:49:45,BAAOB24927623,9743302,10/24/2024,515101,Takis Cobra 70g 1p FLOW BAR,91,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:49:45,BAAOB24927623,9743302,10/24/2024,515101,Takis Cobra 70g 1p FLOW BAR,91,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:49:45,BAAOB24927623,9743302,10/24/2024,515101,Takis Cobra 70g 1p FLOW BAR,91,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:49:45,BAAOB24927623,9743302,10/24/2024,515120,Chips Fuego 1p 62g CP FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:49:45,BAAOB24927623,9743302,10/24/2024,515120,Chips Fuego 1p 62g CP FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:49:45,BAAOB24927623,9743302,10/24/2024,515120,Chips Fuego 1p 62g CP FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:49:45,BAAOB24927623,9743302,10/24/2024,515120,Chips Fuego 1p 62g CP FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:49:45,BAAOB24927623,9745295,10/24/2024,127924,Karameladas Pop 1p 110g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:49:45,BAAOB24927623,9745295,10/24/2024,514496,Takis Huakamole PC 1p 240g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:49:45,BAAOB24927623,9745295,10/24/2024,514926,Runners Blue Heat 1p 72g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:49:45,BAAOB24927623,9745295,10/24/2024,514926,Runners Blue Heat 1p 72g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:48:13,BAAOB24914382,9745294,10/24/2024,127575,Takis Huakamole 1p 70g FLOW BAR,91,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:48:13,BAAOB24914382,9745294,10/24/2024,127923,Karameladas Pop 1p 45g FLOW BAR,91,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:48:13,BAAOB24914382,9745294,10/24/2024,127924,Karameladas Pop 1p 110g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:48:13,BAAOB24914382,9745294,10/24/2024,128450,Pop Sens Queso PC 1p 45g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:48:13,BAAOB24914382,9745294,10/24/2024,128450,Pop Sens Queso PC 1p 45g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:48:13,BAAOB24914382,9745294,10/24/2024,128450,Pop Sens Queso PC 1p 45g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:48:13,BAAOB24914382,9745294,10/24/2024,128450,Pop Sens Queso PC 1p 45g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:48:13,BAAOB24914382,9745294,10/24/2024,128450,Pop Sens Queso PC 1p 45g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:48:13,BAAOB24914382,9745294,10/24/2024,128450,Pop Sens Queso PC 1p 45g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:48:13,BAAOB24914382,9745294,10/24/2024,514855,Kiyakis 1p 60g FLOW BAR,110,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:48:13,BAAOB24914382,9745294,10/24/2024,514926,Runners Blue Heat 1p 72g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:48:13,BAAOB24914382,9745294,10/24/2024,514926,Runners Blue Heat 1p 72g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:48:13,BAAOB24914382,9745294,10/24/2024,514926,Runners Blue Heat 1p 72g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:48:13,BAAOB24914382,9745294,10/24/2024,514926,Runners Blue Heat 1p 72g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:48:13,BAAOB24914382,9745294,10/24/2024,514926,Runners Blue Heat 1p 72g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:48:13,BAAOB24914382,9745294,10/24/2024,514926,Runners Blue Heat 1p 72g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:48:13,BAAOB24914382,9745294,10/24/2024,514926,Runners Blue Heat 1p 72g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:48:13,BAAOB24914382,9745294,10/24/2024,514926,Runners Blue Heat 1p 72g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:16:44,BAAOB24927018,9743302,10/24/2024,127550,Papas Barcel Sal PC 1p 170g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:16:44,BAAOB24927018,9743302,10/24/2024,127556,Papas Barcel Sal NC PC 1p 170g BOLSA BAR,96,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:16:44,BAAOB24927018,9743302,10/24/2024,127571,Takis Fajita 1p 70g FLOW BAR,91,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:16:44,BAAOB24927018,9743302,10/24/2024,127571,Takis Fajita 1p 70g FLOW BAR,91,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:16:44,BAAOB24927018,9743302,10/24/2024,514719,Takis Duoz PopChilixSandia 1p 85gPC TIRA BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:16:44,BAAOB24927018,9743302,10/24/2024,514719,Takis Duoz PopChilixSandia 1p 85gPC TIRA BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:16:44,BAAOB24927018,9743302,10/24/2024,514719,Takis Duoz PopChilixSandia 1p 85gPC TIRA BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:16:44,BAAOB24927018,9743302,10/24/2024,514719,Takis Duoz PopChilixSandia 1p 85gPC TIRA BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:16:44,BAAOB24927018,9743302,10/24/2024,514719,Takis Duoz PopChilixSandia 1p 85gPC TIRA BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:16:44,BAAOB24927018,9743302,10/24/2024,514719,Takis Duoz PopChilixSandia 1p 85gPC TIRA BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:16:44,BAAOB24927018,9743302,10/24/2024,514863,Papas Barcel Sal 1p 45g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:16:44,BAAOB24927018,9743302,10/24/2024,515101,Takis Cobra 70g 1p FLOW BAR,91,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:16:44,BAAOB24927018,9743302,10/24/2024,515101,Takis Cobra 70g 1p FLOW BAR,91,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:16:44,BAAOB24927018,9743302,10/24/2024,515101,Takis Cobra 70g 1p FLOW BAR,91,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:16:44,BAAOB24927018,9743302,10/24/2024,515101,Takis Cobra 70g 1p FLOW BAR,91,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:16:44,BAAOB24927018,9743302,10/24/2024,515120,Chips Fuego 1p 62g CP FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:16:44,BAAOB24927018,9743302,10/24/2024,515120,Chips Fuego 1p 62g CP FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:16:44,BAAOB24927018,9743302,10/24/2024,515120,Chips Fuego 1p 62g CP FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:16:44,BAAOB24927018,9745295,10/24/2024,127924,Karameladas Pop 1p 110g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:16:44,BAAOB24927018,9745295,10/24/2024,127924,Karameladas Pop 1p 110g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:16:44,BAAOB24927018,9745295,10/24/2024,127924,Karameladas Pop 1p 110g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:16:44,BAAOB24927018,9745295,10/24/2024,514496,Takis Huakamole PC 1p 240g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:16:44,BAAOB24927018,9745295,10/24/2024,514496,Takis Huakamole PC 1p 240g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 9:16:44,BAAOB24927018,9745295,10/24/2024,514926,Runners Blue Heat 1p 72g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
